"","id","vendor_id","pickup_datetime","dropoff_datetime","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","store_and_fwd_flag","trip_duration","trip_duration_hrs","dist_meters","dist_km","wait_sec","wait_min"
"4616",8191,"México DF Taxi Libre","03/10/2016 04:49","03/10/2016 05:06",-99.06005602,19.30730149,-99.03639611,19.28694147,"N",1024,0.28,5281,5.281,145,2.416666667
"4617",8193,"México DF Taxi de Sitio","02/10/2016 02:58","02/10/2016 03:19",-99.17953886,19.43871006,-99.14384283,19.43068797,"N",1254,0.35,4565,4.565,526,8.766666667
"4618",8194,"México DF Taxi de Sitio","03/10/2016 05:41","03/10/2016 05:47",-99.179481,19.43871203,-99.17240559,19.44900977,"N",390,0.11,1904,1.904,71,1.183333333
"4619",8197,"México DF Taxi de Sitio","03/10/2016 07:41","03/10/2016 07:52",-99.17938818,19.43852442,-99.17659843,19.44241096,"N",620,0.17,904,0.904,202,3.366666667
"4620",8198,"México DF Taxi Libre","03/10/2016 08:15","03/10/2016 08:18",-99.10897043,19.36748698,-99.1095566,19.36493021,"N",216,0.06,310,0.31,143,2.383333333
"4621",8199,"México DF Taxi Libre","03/10/2016 08:19","03/10/2016 08:30",-99.1096318,19.3646403,-99.1096316,19.32126565,"N",690,0.19,5689,5.689,153,2.55
"4622",8203,"México DF Taxi Libre","03/10/2016 08:48","03/10/2016 08:50",-99.10553401,19.38165978,-99.10986754,19.38217917,"N",105,0.03,758,0.758,25,0.416666667
"4623",8204,"México DF Taxi de Sitio","04/10/2016 07:18","04/10/2016 07:39",-99.20071865,19.38231527,-99.14828284,19.39748393,"N",1286,0.36,8039,8.039,371,6.183333333
"4624",8205,"México DF Taxi de Sitio","04/10/2016 07:45","04/10/2016 08:02",-99.12717744,19.32453995,-99.12709119,19.32474354,"N",1048,0.29,4337,4.337,268,4.466666667
"4625",8207,"México DF Taxi de Sitio","04/10/2016 11:36","04/10/2016 11:55",-99.20352914,19.38049274,-99.17122116,19.37901059,"N",1161,0.32,4198,4.198,485,8.083333333
"4626",8208,"México DF Radio Taxi","04/10/2016 01:38","04/10/2016 01:43",-99.18360531,19.37322376,-99.17490855,19.37958915,"N",280,0.08,2234,2.234,104,1.733333333
"4627",8210,"México DF Taxi Libre","04/10/2016 03:11","04/10/2016 03:15",-99.11320033,19.31970469,-99.122179,19.322152,"N",231,0.06,4910,4.91,28,0.466666667
"4628",8211,"México DF Taxi Libre","04/10/2016 03:19","04/10/2016 03:24",-99.17808517,19.32223182,-99.17458314,19.3219807,"N",302,0.08,562,0.562,31,0.516666667
"4629",8212,"México DF Taxi Libre","04/10/2016 03:28","04/10/2016 03:39",-99.17268161,19.31313115,-99.15578491,19.32573573,"N",643,0.18,2706,2.706,324,5.4
"4630",8216,"México DF Taxi Libre","01/05/2017 01:23","01/05/2017 01:40",-99.12542637,19.42727713,-99.12666312,19.45186543,"N",1052,0.29,5255,5.255,423,7.05
"4631",8217,"México DF Taxi Libre","01/05/2017 02:19","01/05/2017 02:19",-99.03052119,19.59520143,-99.03042669,19.59524896,"N",35,0.01,34,0.034,31,0.516666667
"4632",8219,"México DF Taxi Libre","01/05/2017 03:09","01/05/2017 03:11",-99.02358029,19.56987345,-99.02067271,19.56620411,"N",156,0.04,544,0.544,33,0.55
"4633",8220,"México DF Taxi Libre","01/05/2017 02:47","01/05/2017 03:19",-99.13438793,19.43149127,-99.12849088,19.42604061,"N",1923,0.53,10019,10.019,207,3.45
"4634",8221,"México DF Taxi Libre","01/05/2017 04:07","01/05/2017 04:23",-99.13347346,19.43749286,-99.14182773,19.45765075,"N",940,0.26,3918,3.918,435,7.25
"4635",8222,"México DF Taxi Libre","01/05/2017 04:46","01/05/2017 05:12",-99.12337677,19.44013642,-99.14809292,19.47091792,"N",1557,0.43,7522,7.522,315,5.25
"4636",8224,"México DF Taxi Libre","01/05/2017 06:17","01/05/2017 06:24",-99.13810078,19.43585402,-99.14151842,19.41717801,"N",453,0.13,2350,2.35,126,2.1
"4637",8225,"México DF Taxi Libre","30/04/2017 03:10","30/04/2017 03:32",-99.22273692,19.28026975,-99.23730658,19.26659576,"N",1338,0.37,3719,3.719,525,8.75
"4638",8227,"México DF Taxi Libre","01/05/2017 07:05","01/05/2017 07:12",-99.07573908,19.41604792,-99.09399624,19.43580545,"N",384,0.11,3744,3.744,56,0.933333333
"4639",8228,"México DF Taxi Libre","01/05/2017 07:42","01/05/2017 07:53",-99.13267388,19.42897447,-99.1075663,19.42225954,"N",658,0.18,4085,4.085,231,3.85
"4640",8232,"México DF Taxi Libre","01/05/2017 09:22","01/05/2017 09:30",-99.1385416,19.43384666,-99.13860042,19.41339506,"N",502,0.14,3086,3.086,92,1.533333333
"4641",8233,"México DF Taxi Libre","01/05/2017 10:17","01/05/2017 10:26",-99.15692955,19.45873536,-99.13821936,19.45290463,"N",515,0.14,3296,3.296,149,2.483333333
"4642",8234,"México DF Taxi Libre","02/05/2017 10:48","02/05/2017 10:49",-99.000936,19.217706,-99.00111863,19.21770376,"N",105,0.03,38,0.038,100,1.666666667
"4643",8236,"México DF Radio Taxi","02/05/2017 01:01","02/05/2017 01:05",-99.1841964,19.4083138,-99.1911225,19.40820908,"N",273,0.08,833,0.833,104,1.733333333
"4644",8238,"México DF Radio Taxi","02/05/2017 01:52","02/05/2017 02:05",-99.18453906,19.40742168,-99.20454302,19.39377948,"N",768,0.21,2789,2.789,40,0.666666667
"4645",8240,"México DF Taxi Libre","02/05/2017 02:32","02/05/2017 02:33",-98.88446776,19.29245532,-98.88432846,19.29265518,"N",53,0.01,65,0.065,38,0.633333333
"4646",8242,"México DF Radio Taxi","02/05/2017 04:27","02/05/2017 04:36",-99.1879409,19.3850648,-99.18748684,19.38507318,"N",559,0.16,51,0.051,26,0.433333333
"4647",8243,"México DF Taxi Libre","02/05/2017 04:12","02/05/2017 04:46",-99.08340464,19.38213448,-99.13354914,19.43102323,"N",2063,0.57,8314,8.314,34,0.566666667
"4648",8244,"México DF Radio Taxi","02/05/2017 05:36","02/05/2017 05:46",-99.1841462,19.4083485,-99.2014456,19.39094402,"N",558,0.16,2835,2.835,46,0.766666667
"4649",8246,"México DF Taxi Libre","02/05/2017 06:39","02/05/2017 06:48",-99.14432283,19.29654313,-99.13134298,19.288141,"N",534,0.15,3691,3.691,131,2.183333333
"4650",8247,"México DF Radio Taxi","02/05/2017 06:44","02/05/2017 06:59",-99.19430778,19.40673112,-99.20212114,19.40631462,"N",924,0.26,871,0.871,2,0.033333333
"4651",8248,"México DF Radio Taxi","02/05/2017 07:39","02/05/2017 07:50",-99.18029898,19.40353758,-99.17885279,19.40264507,"N",712,0.2,1554,1.554,543,9.05
"4652",8249,"México DF Taxi Libre","02/05/2017 07:50","02/05/2017 08:09",-99.10705653,19.41876829,-99.11713996,19.45248674,"N",1136,0.32,5664,5.664,496,8.266666667
"4653",8250,"México DF Radio Taxi","02/05/2017 08:36","02/05/2017 08:43",-99.20056335,19.40218877,-99.20074598,19.4042689,"N",399,0.11,249,0.249,21,0.35
"4654",8251,"México DF Taxi Libre","02/05/2017 08:41","02/05/2017 08:52",-99.1310228,19.42381601,-99.10668312,19.42431585,"N",625,0.17,3341,3.341,182,3.033333333
"4655",8255,"México DF Taxi Libre","03/05/2017 01:10","03/05/2017 01:16",-99.19622038,19.46007808,-99.1956841,19.46143228,"N",377,0.1,1848,1.848,74,1.233333333
"4656",8257,"México DF Taxi Libre","03/05/2017 02:03","03/05/2017 02:08",-99.1963204,19.4616504,-99.1897517,19.4616997,"N",328,0.09,1257,1.257,108,1.8
"4657",8258,"México DF Radio Taxi","03/05/2017 02:14","03/05/2017 02:19",-99.187128,19.40788698,-99.19126022,19.40918382,"N",306,0.09,1231,1.231,94,1.566666667
"4658",8259,"México DF Taxi Libre","03/05/2017 02:16","03/05/2017 02:25",-99.19673398,19.46176906,-99.19945806,19.44515588,"N",528,0.15,2861,2.861,58,0.966666667
"4659",8260,"México DF Taxi Libre","03/05/2017 02:26","03/05/2017 02:36",-99.19968005,19.44479511,-99.1957748,19.46147936,"N",619,0.17,3268,3.268,143,2.383333333
"4660",8261,"México DF Taxi Libre","03/05/2017 02:46","03/05/2017 02:52",-99.18512787,19.45894463,-99.19443787,19.46104453,"N",371,0.1,1770,1.77,158,2.633333333
"4661",8262,"México DF Taxi Libre","03/05/2017 03:08","03/05/2017 03:19",-99.2078991,19.45729865,-99.19579622,19.46143152,"N",670,0.19,1849,1.849,107,1.783333333
"4662",8263,"México DF Taxi Libre","03/05/2017 03:45","03/05/2017 04:00",-99.1982655,19.46203384,-99.17681252,19.45583534,"N",930,0.26,3646,3.646,395,6.583333333
"4663",8264,"México DF Taxi Libre","03/05/2017 04:00","03/05/2017 04:09",-99.1767299,19.4558415,-99.18706594,19.46131732,"N",494,0.14,2285,2.285,135,2.25
"4664",8266,"México DF Taxi de Sitio","03/05/2017 05:26","03/05/2017 05:36",-99.04955384,19.3623714,-99.03512896,19.38833014,"N",586,0.16,4541,4.541,137,2.283333333
"4665",8268,"México DF Radio Taxi","03/05/2017 05:20","03/05/2017 05:56",-99.18454798,19.40527422,-99.15265118,19.34457208,"N",2209,0.61,8070,8.07,14,0.233333333
"4666",8270,"México DF Taxi Libre","03/05/2017 06:03","03/05/2017 06:26",-99.13475903,19.44727186,-99.19244342,19.46134115,"N",1399,0.39,7303,7.303,123,2.05
"4667",8271,"México DF Taxi de Sitio","03/05/2017 06:50","03/05/2017 06:52",-98.35418627,20.09774447,-98.35415747,20.09786471,"N",100,0.03,37,0.037,92,1.533333333
"4668",8272,"México DF Taxi Libre","03/05/2017 06:57","03/05/2017 07:12",-99.19572516,19.46405559,-99.19367657,19.45290303,"N",906,0.25,4028,4.028,199,3.316666667
"4669",8273,"México DF Taxi Libre","03/05/2017 07:46","03/05/2017 08:08",-99.19678738,19.46204101,-99.18571615,19.50886285,"N",1368,0.38,7851,7.851,332,5.533333333
"4670",8274,"México DF Radio Taxi","03/05/2017 07:51","03/05/2017 08:17",-99.17697246,19.39959194,-99.16751444,19.36692469,"N",1544,0.43,3996,3.996,23,0.383333333
"4671",8276,"México DF Radio Taxi","03/05/2017 09:13","03/05/2017 09:29",-99.14850208,19.41441788,-99.14914269,19.41466319,"N",991,0.28,437,0.437,14,0.233333333
"4672",8278,"México DF Taxi Libre","04/05/2017 01:15","04/05/2017 01:19",-99.07953802,19.48790863,-99.07943132,19.48786166,"N",204,0.06,112,0.112,169,2.816666667
"4673",8279,"México DF Taxi Libre","04/05/2017 01:20","04/05/2017 01:24",-99.07951464,19.48782413,-99.0793947,19.4878967,"N",258,0.07,127,0.127,235,3.916666667
"4674",8280,"México DF Taxi de Sitio","04/05/2017 02:40","04/05/2017 02:52",-99.10851722,19.26194098,-99.09412452,19.25184598,"N",731,0.2,3809,3.809,103,1.716666667
"4675",8282,"México DF Taxi Libre","04/05/2017 08:45","04/05/2017 09:23",-99.1943737,19.4606327,-99.178506,19.45525004,"N",2310,0.64,2736,2.736,12,0.2
"4676",8284,"México DF Taxi Libre","04/05/2017 09:34","04/05/2017 09:39",-99.14012134,19.302222,-99.131939,19.30379236,"N",300,0.08,1597,1.597,28,0.466666667
"4677",8285,"México DF Taxi Libre","04/05/2017 09:46","04/05/2017 09:46",-99.140603,19.30257066,-99.14078666,19.30268934,"N",14,0,25,0.025,0,0
"4678",8286,"México DF Taxi Libre","04/05/2017 10:08","04/05/2017 10:08",-99.1107282,19.3068953,-99.11084845,19.30708089,"N",35,0.01,26,0.026,33,0.55
"4679",8287,"México DF UberX","04/05/2017 10:09","04/05/2017 10:10",-99.11068027,19.30704207,-99.110374,19.30691668,"N",60,0.02,56,0.056,42,0.7
"4680",8291,"México DF Taxi Libre","04/05/2017 11:46","04/05/2017 12:08",-99.1401067,19.3022783,-99.13046902,19.35376532,"N",1340,0.37,9150,9.15,217,3.616666667
"4681",8293,"México DF Taxi Libre","04/05/2017 02:40","04/05/2017 02:51",-99.19647012,19.46347281,-99.1829184,19.47013604,"N",623,0.17,2733,2.733,113,1.883333333
"4682",8294,"México DF UberX","04/05/2017 03:29","04/05/2017 03:36",-99.14180841,19.30793987,-99.13468402,19.30920534,"N",430,0.12,1183,1.183,260,4.333333333
"4683",8295,"México DF UberX","04/05/2017 04:37","04/05/2017 04:38",-99.11329206,19.33133875,-99.11297832,19.33550366,"N",60,0.02,493,0.493,6,0.1
"4684",8297,"México DF Taxi Libre","04/05/2017 04:41","04/05/2017 04:52",-99.19069756,19.46260432,-99.18806082,19.49541914,"N",627,0.17,4498,4.498,161,2.683333333
"4685",8300,"México DF Radio Taxi","04/05/2017 05:39","04/05/2017 06:02",-99.1812151,19.40692497,-99.1872252,19.3792036,"N",1357,0.38,3522,3.522,15,0.25
"4686",8308,"México DF Taxi Libre","04/05/2017 09:19","04/05/2017 09:26",-99.0837628,19.3061252,-99.08375355,19.3061233,"N",427,0.12,89,0.089,400,6.666666667
"4687",8312,"México DF Taxi Libre","05/05/2017 08:26","05/05/2017 08:48",-99.1982319,19.46206328,-99.21147109,19.4309733,"N",1343,0.37,5394,5.394,153,2.55
"4688",8313,"México DF Taxi Libre","05/05/2017 08:49","05/05/2017 09:12",-99.21130672,19.43022166,-99.19041693,19.46245014,"N",1372,0.38,5268,5.268,143,2.383333333
"4689",8314,"México DF Taxi Libre","05/05/2017 09:19","05/05/2017 09:27",-99.19832116,19.49468914,-99.19627692,19.46169266,"N",454,0.13,5303,5.303,36,0.6
"4690",8315,"México DF Taxi Libre","05/05/2017 09:27","05/05/2017 09:38",-99.19687257,19.4618483,-99.20710316,19.47100924,"N",704,0.2,4639,4.639,117,1.95
"4691",8316,"México DF Taxi Libre","05/05/2017 10:04","05/05/2017 10:06",-99.12698048,19.31846503,-99.12700307,19.31841978,"N",92,0.03,23,0.023,88,1.466666667
"4692",8318,"México DF Taxi Libre","05/05/2017 10:21","05/05/2017 10:29",-99.0786878,19.4510915,-99.08242226,19.47409471,"N",473,0.13,3410,3.41,88,1.466666667
"4693",8319,"México DF Taxi de Sitio","05/05/2017 11:05","05/05/2017 11:14",-99.27144722,19.32875536,-99.28095066,19.32904334,"N",515,0.14,2144,2.144,159,2.65
"4694",8320,"México DF Taxi de Sitio","05/05/2017 11:14","05/05/2017 11:44",-99.28166834,19.32868878,-99.263958,19.335748,"N",1799,0.5,7571,7.571,432,7.2
"4695",8324,"México DF Radio Taxi","05/05/2017 12:53","05/05/2017 01:08",-99.1422859,19.4075963,-99.14237368,19.40780566,"N",942,0.26,41,0.041,87,1.45
"4696",8325,"México DF UberSUV","05/05/2017 12:40","05/05/2017 01:13",-98.38805946,20.0745106,-98.35638402,20.09880432,"N",1974,0.55,8816,8.816,401,6.683333333
"4697",8326,"México DF Radio Taxi","05/05/2017 01:29","05/05/2017 01:41",-99.1838247,19.4088131,-99.1816256,19.41414914,"N",697,0.19,1640,1.64,357,5.95
"4698",8327,"México DF Radio Taxi","05/05/2017 01:57","05/05/2017 02:08",-99.1862454,19.40585064,-99.1976212,19.39771924,"N",645,0.18,2116,2.116,33,0.55
"4699",8331,"México DF Radio Taxi","05/05/2017 03:40","05/05/2017 03:53",-99.18244748,19.40737278,-99.19365484,19.40686814,"N",780,0.22,1870,1.87,6,0.1
"4700",8333,"México DF Taxi Libre","29/06/2016 10:20","29/06/2016 10:28",-99.17667368,19.47445017,-99.1960435,19.48197315,"N",486,0.14,3150,3.15,147,2.45
"4701",8334,"México DF Taxi Libre","30/06/2016 07:13","30/06/2016 07:34",-99.1778752,19.475302,-99.17368608,19.42550512,"N",1304,0.36,6915,6.915,478,7.966666667
"4702",8335,"México DF Taxi de Sitio","30/06/2016 11:06","30/06/2016 11:13",-99.16938021,19.46434727,-99.17714012,19.4668429,"N",435,0.12,913,0.913,49,0.816666667
"4703",8337,"México DF Taxi Libre","30/06/2016 02:00","30/06/2016 02:05",-99.17994491,19.47649265,-99.17629427,19.48147743,"N",284,0.08,1384,1.384,86,1.433333333
"4704",8340,"México DF Taxi de Sitio","30/06/2016 05:34","30/06/2016 05:43",-99.10482476,19.45140854,-99.11611612,19.44852378,"N",492,0.14,1888,1.888,257,4.283333333
"4705",8341,"México DF UberX","30/06/2016 09:10","30/06/2016 09:11",-99.29026322,19.37298457,-99.29055533,19.37288426,"N",70,0.02,35,0.035,93,1.55
"4706",8342,"México DF Taxi Libre","01/07/2016 06:56","01/07/2016 07:14",-99.23461098,19.36077195,-99.2044294,19.36745134,"N",1028,0.29,4231,4.231,320,5.333333333
"4707",8344,"México DF Taxi de Sitio","01/07/2016 11:20","01/07/2016 11:31",-99.19299662,19.47142198,-99.18879377,19.47997305,"N",642,0.18,2836,2.836,217,3.616666667
"4708",8346,"México DF Taxi Libre","02/07/2016 09:59","02/07/2016 10:16",-99.17986509,19.47725404,-99.19807475,19.44663617,"N",1043,0.29,6946,6.946,283,4.716666667
"4709",8349,"México DF Taxi Libre","12/05/2017 06:36","12/05/2017 06:37",-99.1018145,19.50939547,-99.09808455,19.50819055,"N",87,0.02,502,0.502,2,0.033333333
"4710",8350,"México DF Taxi de Sitio","12/05/2017 07:14","12/05/2017 07:19",-99.08563304,19.43506428,-99.09339441,19.4252829,"N",299,0.08,1608,1.608,21,0.35
"4711",8353,"México DF Taxi Libre","12/05/2017 08:33","12/05/2017 08:42",-99.07560653,19.3189501,-99.06732252,19.33006514,"N",537,0.15,2427,2.427,110,1.833333333
"4712",8355,"México DF Taxi Libre","12/05/2017 10:00","12/05/2017 10:02",-99.15695459,19.46348539,-99.13874729,19.46198079,"N",102,0.03,2405,2.405,0,0
"4713",8357,"México DF Taxi Libre","12/05/2017 10:12","12/05/2017 10:43",-99.07562763,19.31876651,-99.01768908,19.34525736,"N",1841,0.51,10591,10.591,325,5.416666667
"4714",8358,"México DF Taxi Libre","12/05/2017 10:47","12/05/2017 11:00",-99.14333788,19.45607176,-99.14102295,19.4555358,"N",779,0.22,5883,5.883,157,2.616666667
"4715",8359,"México DF Taxi Libre","12/05/2017 11:08","12/05/2017 11:10",-99.14253941,19.45587324,-99.1482849,19.45702914,"N",121,0.03,656,0.656,488,8.133333333
"4716",8361,"México DF Taxi Libre","13/05/2017 04:51","13/05/2017 05:00",-99.1385604,19.36411048,-99.11520399,19.36845885,"N",537,0.15,4403,4.403,74,1.233333333
"4717",8362,"México DF Taxi Libre","13/05/2017 05:06","13/05/2017 05:10",-99.11613016,19.35698116,-99.09532412,19.35506782,"N",228,0.06,2471,2.471,22,0.366666667
"4718",8365,"México DF Taxi Libre","12/05/2017 08:18","12/05/2017 08:22",-99.24869683,19.2919726,-99.24870402,19.29188798,"N",264,0.07,24,0.024,370,6.166666667
"4719",8367,"México DF Taxi Libre","13/05/2017 10:38","13/05/2017 10:46",-99.14054834,19.30254466,-99.13818668,19.32831432,"N",443,0.12,3416,3.416,42,0.7
"4720",8368,"México DF Taxi Libre","13/05/2017 12:21","13/05/2017 12:22",-99.00591706,19.34120856,-99.00592018,19.34122915,"N",22,0.01,22,0.022,14,0.233333333
"4721",8371,"México DF Taxi Libre","13/05/2017 04:54","13/05/2017 05:01",-99.21459049,19.33791069,-99.20123,19.34048766,"N",422,0.12,1708,1.708,140,2.333333333
"4722",8373,"México DF Taxi de Sitio","13/05/2017 05:52","13/05/2017 05:57",-99.25832665,19.31239848,-99.26070932,19.31795832,"N",270,0.08,989,0.989,61,1.016666667
"4723",8376,"México DF Taxi Libre","13/05/2017 07:10","13/05/2017 07:23",-99.20950658,19.36654184,-99.23721534,19.35351466,"N",763,0.21,3891,3.891,111,1.85
"4724",8378,"México DF Taxi Libre","13/05/2017 09:58","13/05/2017 10:11",-99.16702279,19.4106558,-99.17700185,19.43965303,"N",732,0.2,4766,4.766,242,4.033333333
"4725",8379,"México DF Taxi Libre","13/05/2017 11:18","13/05/2017 11:19",-99.0837632,19.30612504,-99.08377745,19.30616885,"N",44,0.01,101,0.101,32,0.533333333
"4726",8380,"México DF Taxi Libre","14/05/2017 12:27","14/05/2017 12:41",-99.1165334,19.25382334,-99.13130028,19.27219014,"N",799,0.22,2819,2.819,58,0.966666667
"4727",8387,"México DF Taxi Libre","14/05/2017 12:36","14/05/2017 12:41",-99.134749,19.29882302,-99.14016502,19.30225534,"N",308,0.09,792,0.792,150,2.5
"4728",8388,"México DF Taxi Libre","14/05/2017 12:41","14/05/2017 12:52",-99.1402333,19.302235,-99.16186734,19.30694632,"N",628,0.17,3928,3.928,81,1.35
"4729",8392,"México DF Taxi de Sitio","14/05/2017 03:59","14/05/2017 04:16",-99.15365541,19.26696701,-99.15235002,19.27081097,"N",1043,0.29,4086,4.086,141,2.35
"4730",8395,"México DF Taxi Libre","14/05/2017 07:19","14/05/2017 07:34",-99.19043059,19.34002941,-99.24225131,19.31436631,"N",894,0.25,7130,7.13,212,3.533333333
"4731",8399,"México DF Taxi Libre","14/05/2017 08:32","14/05/2017 08:46",-99.2093567,19.3666417,-99.23348502,19.35401534,"N",840,0.23,4088,4.088,154,2.566666667
"4732",8400,"México DF Radio Taxi","14/05/2017 08:33","14/05/2017 08:50",-99.160077,19.378107,-99.1132583,19.408175,"N",1006,0.28,6305,6.305,18,0.3
"4733",8401,"México DF Taxi Libre","14/05/2017 10:08","14/05/2017 10:10",-99.0770072,19.49440657,-99.07677999,19.49431834,"N",129,0.04,96,0.096,120,2
"4734",8402,"México DF UberX","14/05/2017 10:31","14/05/2017 10:33",-99.0772924,19.49482593,-99.07674163,19.49445466,"N",95,0.03,149,0.149,98,1.633333333
"4735",8403,"México DF UberX","14/05/2017 10:33","14/05/2017 10:34",-99.07668747,19.4945422,-99.07691696,19.49452494,"N",50,0.01,51,0.051,75,1.25
"4736",8405,"México DF Taxi Libre","15/05/2017 09:01","15/05/2017 09:09",-99.19691412,19.45979866,-99.19700655,19.46197787,"N",512,0.14,2995,2.995,89,1.483333333
"4737",8406,"México DF Taxi Libre","15/05/2017 09:10","15/05/2017 09:25",-99.19704465,19.4618166,-99.19592876,19.46152349,"N",907,0.25,7136,7.136,85,1.416666667
"4738",8407,"México DF Taxi Libre","15/05/2017 09:53","15/05/2017 10:13",-99.19559955,19.46188725,-99.1445762,19.4672196,"N",1174,0.33,7244,7.244,253,4.216666667
"4739",8410,"México DF Taxi Libre","15/05/2017 10:47","15/05/2017 10:54",-99.19663055,19.46156716,-99.19349208,19.46132154,"N",438,0.12,2849,2.849,112,1.866666667
"4740",8411,"México DF Taxi Libre","15/05/2017 11:44","15/05/2017 11:51",-99.19648645,19.46166527,-99.18743912,19.48089,"N",459,0.13,3628,3.628,69,1.15
"4741",8412,"México DF Taxi Libre","15/05/2017 12:13","15/05/2017 12:14",-99.15152808,19.31170368,-99.15165766,19.31175634,"N",83,0.02,23,0.023,78,1.3
"4742",8413,"México DF Taxi Libre","15/05/2017 12:47","15/05/2017 12:54",-99.15087922,19.31163534,-99.14837932,19.30841766,"N",417,0.12,585,0.585,237,3.95
"4743",8416,"México DF Taxi Libre","15/05/2017 02:15","15/05/2017 02:29",-99.19653878,19.46133718,-99.19929672,19.4439653,"N",865,0.24,3900,3.9,179,2.983333333
"4744",8419,"México DF Taxi Libre","15/05/2017 03:25","15/05/2017 03:31",-99.16182207,19.30650036,-99.15152832,19.31183502,"N",380,0.11,2038,2.038,31,0.516666667
"4745",8420,"México DF Taxi Libre","15/05/2017 03:34","15/05/2017 03:54",-99.19646904,19.46180021,-99.19606878,19.46156804,"N",1224,0.34,8815,8.815,186,3.1
"4746",8421,"México DF Taxi Libre","15/05/2017 04:16","15/05/2017 04:25",-99.19609724,19.45719056,-99.19618534,19.46160072,"N",540,0.15,2437,2.437,172,2.866666667
"4747",8422,"México DF Taxi Libre","15/05/2017 06:11","15/05/2017 06:27",-99.19629376,19.46178621,-99.1995685,19.45331154,"N",956,0.27,5132,5.132,341,5.683333333
"4748",8426,"México DF Taxi Libre","15/05/2017 08:08","15/05/2017 08:18",-99.19919631,19.46119821,-99.20832428,19.47140508,"N",599,0.17,4037,4.037,152,2.533333333
"4749",8428,"México DF Taxi Libre","15/05/2017 08:44","15/05/2017 08:48",-99.19907557,19.45890069,-99.19752076,19.45395458,"N",249,0.07,1562,1.562,53,0.883333333
"4750",8429,"México DF Taxi Libre","15/05/2017 09:09","15/05/2017 09:24",-99.1941101,19.46407061,-99.20190462,19.51631741,"N",924,0.26,8163,8.163,82,1.366666667
"4751",8430,"México DF Taxi Libre","15/05/2017 09:45","15/05/2017 09:50",-99.1121867,19.3058117,-99.11876634,19.30204998,"N",272,0.08,1199,1.199,62,1.033333333
"4752",8431,"México DF Taxi Libre","14/05/2017 08:52","14/05/2017 09:01",-99.235365,19.35427,-99.240437,19.35587634,"N",542,0.15,2111,2.111,81,1.35
"4753",8432,"México DF Taxi Libre","15/05/2017 10:20","15/05/2017 10:27",-99.22296513,19.38707681,-99.19796768,19.39286168,"N",432,0.12,3096,3.096,34,0.566666667
"4754",8433,"México DF Taxi Libre","15/05/2017 10:30","15/05/2017 10:50",-99.20146672,19.39097991,-99.20639934,19.37969,"N",1193,0.33,5658,5.658,369,6.15
"4755",8434,"México DF Taxi Libre","15/05/2017 11:42","16/05/2017 12:14",-99.11032433,19.2949763,-99.1353117,19.3280583,"N",1925,0.53,5730,5.73,19,0.316666667
"4756",8437,"México DF Taxi Libre","16/05/2017 08:16","16/05/2017 08:23",-99.19510197,19.46272572,-99.18637158,19.47945686,"N",421,0.12,3117,3.117,112,1.866666667
